,Dominant_Topic,Perc_Contribution
2613,15.0,0.45559999346733093
2614,4.0,0.8944000005722046
2615,4.0,0.47369998693466187
2616,8.0,0.7106999754905701
2617,13.0,0.6104000210762024
2618,14.0,0.9320999979972839
2619,1.0,0.5113000273704529
2620,8.0,0.677299976348877
2621,4.0,0.762499988079071
2622,6.0,0.5460000038146973
2623,14.0,0.6129000186920166
2624,4.0,0.8944000005722046
2625,4.0,0.9405999779701233
2626,17.0,0.4510999917984009
2627,4.0,0.45989999175071716
2628,9.0,0.7731000185012817
2629,3.0,0.4740999937057495
2630,10.0,0.8944000005722046
2631,4.0,0.6428999900817871
2632,4.0,0.5376999974250793
2633,4.0,0.46540001034736633
2634,5.0,0.4970000088214874
2635,6.0,0.5383999943733215
2636,15.0,0.4090000092983246
2637,4.0,0.32429999113082886
2638,0.0,0.3133000135421753
2639,16.0,0.5805000066757202
2640,12.0,0.7121000289916992
2641,6.0,0.40230000019073486
2642,4.0,0.5572999715805054
2643,16.0,0.8485999703407288
2644,17.0,0.4684999883174896
2645,4.0,0.7512999773025513
2646,4.0,0.6572999954223633
2647,6.0,0.4458000063896179
2648,13.0,0.8812000155448914
2649,17.0,0.43140000104904175
2650,19.0,0.3443000018596649
2651,4.0,0.7364000082015991
2652,14.0,0.28139999508857727
2653,6.0,0.5285000205039978
2654,8.0,0.6794000267982483
2655,4.0,0.483599990606308
2656,19.0,0.2727000117301941
2657,3.0,0.9567999839782715
2658,19.0,0.4230000078678131
2659,4.0,0.3336000144481659
2660,10.0,0.4893999993801117
2661,10.0,0.9136000275611877
2662,5.0,0.6912999749183655
2663,9.0,0.5475000143051147
2664,4.0,0.944100022315979
2665,15.0,0.6988000273704529
2666,11.0,0.5077999830245972
2667,2.0,0.7182999849319458
2668,6.0,0.3434999883174896
2669,1.0,0.4269999861717224
2670,18.0,0.5090000033378601
2671,4.0,0.7936000227928162
2672,0.0,0.5820000171661377
2673,13.0,0.616100013256073
2674,4.0,0.5105000138282776
2675,19.0,0.7281000018119812
2676,5.0,0.5856000185012817
2677,15.0,0.5084999799728394
2678,5.0,0.4514999985694885
2679,4.0,0.6747000217437744
2680,3.0,0.4952000081539154
2681,4.0,0.5347999930381775
2682,4.0,0.8377000093460083
2683,12.0,0.37689998745918274
2684,4.0,0.84170001745224
2685,4.0,0.3765999972820282
2686,6.0,0.43130001425743103
2687,4.0,0.6764000058174133
2688,7.0,0.3192000091075897
2689,4.0,0.44699999690055847
2690,4.0,0.855400025844574
2691,5.0,0.3806999921798706
2692,4.0,0.9049999713897705
2693,14.0,0.3993000090122223
2694,16.0,0.7591999769210815
2695,4.0,0.486299991607666
2696,5.0,0.8812000155448914
2697,6.0,0.4487999975681305
2698,4.0,0.920799970626831
2699,4.0,0.6338000297546387
2700,4.0,0.2842000126838684
2701,10.0,0.840399980545044
2702,4.0,0.5537999868392944
2703,19.0,0.5620999932289124
2704,18.0,0.5105999708175659
2705,17.0,0.9136000275611877
2706,4.0,0.6852999925613403
2707,18.0,0.5460000038146973
2708,4.0,0.39980000257492065
2709,13.0,0.6563000082969666
2710,16.0,0.42890000343322754
2711,13.0,0.5985000133514404
2712,4.0,0.8100000023841858
2713,6.0,0.30799999833106995
2714,16.0,0.46209999918937683
2715,0.0,0.5324000120162964
2716,6.0,0.5253999829292297
2717,11.0,0.7263000011444092
2718,4.0,0.5412999987602234
2719,3.0,0.4113999903202057
2720,18.0,0.762499988079071
2721,18.0,0.4652000069618225
2722,4.0,0.8100000023841858
2723,4.0,0.7314000129699707
2724,18.0,0.4311000108718872
2725,0.0,0.48500001430511475
2726,6.0,0.5806999802589417
2727,4.0,0.5199000239372253
2728,4.0,0.646399974822998
2729,15.0,0.5446000099182129
2730,17.0,0.6417999863624573
2731,4.0,0.37529999017715454
2732,0.0,0.2784999907016754
2733,12.0,0.45910000801086426
2734,6.0,0.8100000023841858
2735,4.0,0.9049999713897705
2736,12.0,0.7925999760627747
2737,4.0,0.6873000264167786
2738,9.0,0.718999981880188
2739,4.0,0.762499988079071
2740,6.0,0.5307999849319458
2741,19.0,0.7827000021934509
2742,12.0,0.762499988079071
2743,14.0,0.6930000185966492
2744,9.0,0.7652000188827515
2745,5.0,0.4287000000476837
2746,14.0,0.38760000467300415
2747,13.0,0.762499988079071
2748,18.0,0.6186000108718872
2749,13.0,0.43860000371932983
2750,2.0,0.3188999891281128
2751,13.0,0.3499999940395355
2752,4.0,0.5169000029563904
2753,18.0,0.3393999934196472
2754,4.0,0.84170001745224
2755,4.0,0.4627000093460083
2756,19.0,0.6833000183105469
2757,9.0,0.3093999922275543
2758,5.0,0.7407000064849854
2759,4.0,0.44279998540878296
2760,15.0,0.5289999842643738
2761,2.0,0.7537999749183655
2762,6.0,0.33970001339912415
2763,4.0,0.5579000115394592
2764,15.0,0.45170000195503235
2765,10.0,0.8100000023841858
2766,4.0,0.7073000073432922
2767,12.0,0.6068999767303467
2768,4.0,0.574400007724762
2769,4.0,0.44119998812675476
2770,4.0,0.44760000705718994
2771,15.0,0.8812000155448914
2772,16.0,0.5558000206947327
2773,17.0,0.375
2774,16.0,0.4864000082015991
2775,13.0,0.9320999979972839
2776,4.0,0.7843000292778015
2777,4.0,0.864300012588501
2778,3.0,0.46000000834465027
2779,3.0,0.5879999995231628
2780,12.0,0.33889999985694885
2781,4.0,0.8944000005722046
2782,18.0,0.9049999713897705
2783,3.0,0.31709998846054077
2784,4.0,0.7328000068664551
2785,4.0,0.7957000136375427
2786,4.0,0.73089998960495
2787,4.0,0.5231000185012817
2788,5.0,0.5759999752044678
2789,1.0,0.5564000010490417
2790,3.0,0.5602999925613403
2791,0.0,0.05000000074505806
2792,4.0,0.6693999767303467
2793,9.0,0.6675000190734863
2794,4.0,0.6686000227928162
2795,11.0,0.47929999232292175
2796,4.0,0.7605000138282776
2797,6.0,0.4855000078678131
2798,4.0,0.3400999903678894
2799,0.0,0.5054000020027161
2800,0.0,0.4406000077724457
2801,4.0,0.3686000108718872
2802,2.0,0.4284000098705292
2803,18.0,0.41190001368522644
2804,4.0,0.5476999878883362
2805,7.0,0.9405999779701233
2806,17.0,0.3944999873638153
2807,14.0,0.6194999814033508
2808,4.0,0.6353999972343445
2809,4.0,0.3010999858379364
2810,13.0,0.84170001745224
2811,6.0,0.6807000041007996
2812,4.0,0.5123999714851379
2813,10.0,0.3564999997615814
2814,6.0,0.47519999742507935
2815,11.0,0.4864000082015991
2816,4.0,0.5424000024795532
2817,9.0,0.7127000093460083
2818,6.0,0.6177999973297119
2819,13.0,0.40119999647140503
2820,0.0,0.41999998688697815
2821,18.0,0.5727999806404114
2822,11.0,0.6333000063896179
2823,14.0,0.27970001101493835
2824,4.0,0.28790000081062317
2825,8.0,0.47620001435279846
2826,4.0,0.5058000087738037
2827,4.0,0.8944000005722046
2828,4.0,0.558899998664856
2829,15.0,0.4165000021457672
2830,13.0,0.6255000233650208
2831,14.0,0.38760000467300415
2832,4.0,0.5946000218391418
2833,3.0,0.2619999945163727
2834,4.0,0.6751000285148621
2835,13.0,0.7695000171661377
2836,0.0,0.6243000030517578
2837,0.0,0.399399995803833
2838,6.0,0.7251999974250793
2839,16.0,0.3456000089645386
2840,4.0,0.4643999934196472
2841,4.0,0.5514000058174133
2842,13.0,0.3174999952316284
2843,6.0,0.5519000291824341
2844,4.0,0.49889999628067017
2845,4.0,0.8100000023841858
2846,16.0,0.944100022315979
2847,4.0,0.5450000166893005
2848,4.0,0.505299985408783
2849,8.0,0.520799994468689
2850,14.0,0.42309999465942383
2851,4.0,0.5983999967575073
2852,4.0,0.5347999930381775
2853,4.0,0.7544000148773193
2854,19.0,0.9472000002861023
2855,12.0,0.6952999830245972
2856,6.0,0.6312000155448914
2857,18.0,0.5249999761581421
2858,16.0,0.5286999940872192
2859,2.0,0.47110000252723694
2860,4.0,0.920799970626831
2861,8.0,0.3084999918937683
2862,5.0,0.864300012588501
2863,4.0,0.762499988079071
2864,13.0,0.3084999918937683
2865,12.0,0.3199999928474426
2866,10.0,0.5210000276565552
2867,4.0,0.40470001101493835
2868,15.0,0.2800999879837036
2869,16.0,0.8852999806404114
2870,18.0,0.6341999769210815
2871,13.0,0.7121000289916992
2872,19.0,0.9567999839782715
2873,13.0,0.9320999979972839
2874,16.0,0.4011000096797943
2875,6.0,0.5332000255584717
2876,6.0,0.49549999833106995
2877,4.0,0.9405999779701233
2878,12.0,0.38339999318122864
2879,4.0,0.625
2880,8.0,0.41839998960494995
2881,19.0,0.33640000224113464
2882,13.0,0.949999988079071
2883,4.0,0.4009000062942505
2884,14.0,0.4442000091075897
2885,18.0,0.39590001106262207
2886,18.0,0.31940001249313354
2887,4.0,0.9136000275611877
2888,5.0,0.5841000080108643
2889,4.0,0.618399977684021
2890,6.0,0.8048999905586243
2891,4.0,0.7215999960899353
2892,8.0,0.4007999897003174
2893,8.0,0.5687000155448914
2894,15.0,0.44510000944137573
2895,18.0,0.6833000183105469
2896,4.0,0.5400999784469604
2897,4.0,0.6660000085830688
2898,4.0,0.9049999713897705
2899,4.0,0.5249999761581421
2900,13.0,0.920799970626831
2901,15.0,0.5105999708175659
2902,3.0,0.3970000147819519
2903,13.0,0.3264000117778778
2904,4.0,0.5698000192642212
2905,9.0,0.4726000130176544
2906,1.0,0.4650000035762787
2907,4.0,0.33719998598098755
2908,18.0,0.3019999861717224
2909,1.0,0.9567999839782715
2910,4.0,0.5514000058174133
2911,18.0,0.5601999759674072
2912,18.0,0.49079999327659607
2913,12.0,0.3190999925136566
2914,0.0,0.5102999806404114
2915,19.0,0.3797999918460846
2916,4.0,0.578499972820282
2917,2.0,0.46549999713897705
2918,4.0,0.429500013589859
2919,4.0,0.4097999930381775
2920,4.0,0.9269000291824341
2921,7.0,0.3635999858379364
2922,4.0,0.4828000068664551
2923,14.0,0.5521000027656555
2924,1.0,0.6514000296592712
2925,11.0,0.3086000084877014
2926,4.0,0.5228999853134155
2927,4.0,0.762499988079071
2928,3.0,0.5059000253677368
2929,4.0,0.5478000044822693
2930,0.0,0.864300012588501
2931,17.0,0.37880000472068787
2932,10.0,0.5060999989509583
2933,4.0,0.599399983882904
2934,9.0,0.6103000044822693
2935,6.0,0.6194000244140625
2936,9.0,0.5823000073432922
2937,16.0,0.29420000314712524
2938,11.0,0.6291000247001648
2939,0.0,0.4260999858379364
2940,13.0,0.4325000047683716
2941,4.0,0.819599986076355
2942,5.0,0.48660001158714294
2943,6.0,0.5906999707221985
2944,15.0,0.30329999327659607
2945,0.0,0.5249999761581421
2946,4.0,0.8100000023841858
2947,14.0,0.47620001435279846
2948,4.0,0.6061999797821045
2949,18.0,0.6589999794960022
2950,3.0,0.3490999937057495
2951,4.0,0.462799996137619
2952,12.0,0.9320999979972839
2953,6.0,0.9524999856948853
2954,4.0,0.713699996471405
2955,10.0,0.4237000048160553
2956,15.0,0.28459998965263367
2957,10.0,0.5845000147819519
2958,4.0,0.5978000164031982
2959,16.0,0.4480000138282776
2960,6.0,0.4032000005245209
2961,1.0,0.4406000077724457
2962,16.0,0.6409000158309937
2963,8.0,0.35690000653266907
2964,4.0,0.9366999864578247
2965,16.0,0.5918999910354614
2966,18.0,0.46320000290870667
2967,18.0,0.4796000123023987
2968,15.0,0.949999988079071
2969,14.0,0.777899980545044
2970,18.0,0.3499999940395355
2971,14.0,0.5400999784469604
2972,17.0,0.9405999779701233
2973,2.0,0.574999988079071
2974,16.0,0.45840001106262207
2975,15.0,0.44369998574256897
2976,4.0,0.762499988079071
2977,6.0,0.334199994802475
2978,6.0,0.5004000067710876
2979,6.0,0.920799970626831
2980,4.0,0.7874000072479248
2981,7.0,0.507099986076355
2982,16.0,0.42640000581741333
2983,6.0,0.5512999892234802
2984,10.0,0.5354999899864197
2985,6.0,0.5153999924659729
2986,6.0,0.4374000132083893
2987,6.0,0.4505999982357025
2988,4.0,0.5414999723434448
2989,16.0,0.4722999930381775
2990,6.0,0.9151999950408936
2991,11.0,0.5699999928474426
2992,14.0,0.8051000237464905
2993,14.0,0.8199999928474426
2994,1.0,0.8529999852180481
2995,4.0,0.4772000014781952
2996,0.0,0.3792000114917755
2997,14.0,0.32030001282691956
2998,5.0,0.8698999881744385
2999,4.0,0.718999981880188
3000,18.0,0.7886000275611877
3001,4.0,0.8944000005722046
3002,10.0,0.8501999974250793
3003,13.0,0.41119998693466187
3004,14.0,0.6241999864578247
3005,18.0,0.527400016784668
3006,0.0,0.6987000107765198
3007,12.0,0.680400013923645
3008,3.0,0.399399995803833
3009,12.0,0.34290000796318054
3010,17.0,0.7649000287055969
3011,6.0,0.5116000175476074
3012,0.0,0.42910000681877136
3013,4.0,0.48019999265670776
3014,3.0,0.3312000036239624
3015,12.0,0.5771999955177307
3016,13.0,0.5719000101089478
3017,4.0,0.6776999831199646
3018,16.0,0.5307000279426575
3019,4.0,0.3151000142097473
3020,18.0,0.84170001745224
3021,2.0,0.3547999858856201
3022,5.0,0.40470001101493835
3023,17.0,0.6898999810218811
3024,4.0,0.7766000032424927
3025,4.0,0.8100000023841858
3026,6.0,0.4864000082015991
3027,13.0,0.5224999785423279
3028,4.0,0.8100000023841858
3029,14.0,0.4108999967575073
3030,4.0,0.7260000109672546
3031,17.0,0.492900013923645
3032,0.0,0.7766000032424927
3033,13.0,0.5613999962806702
3034,12.0,0.4724999964237213
3035,4.0,0.5440999865531921
3036,10.0,0.7282999753952026
3037,18.0,0.8944000005722046
3038,4.0,0.4350000023841858
3039,0.0,0.5831999778747559
3040,15.0,0.54339998960495
3041,12.0,0.6348999738693237
3042,10.0,0.43320000171661377
3043,4.0,0.5450999736785889
3044,4.0,0.7825000286102295
3045,19.0,0.84170001745224
3046,4.0,0.6439999938011169
3047,11.0,0.7192000150680542
3048,19.0,0.4909999966621399
3049,4.0,0.6833000183105469
3050,19.0,0.3230000138282776
3051,4.0,0.7541000247001648
3052,12.0,0.9049999713897705
3053,6.0,0.42809998989105225
3054,4.0,0.84170001745224
3055,18.0,0.6973999738693237
3056,3.0,0.612500011920929
3057,4.0,0.6108999848365784
3058,11.0,0.3698999881744385
3059,9.0,0.35929998755455017
3060,1.0,0.3596000075340271
3061,0.0,0.33820000290870667
3062,19.0,0.3700999915599823
3063,4.0,0.3912000060081482
3064,5.0,0.751800000667572
3065,6.0,0.694100022315979
3066,16.0,0.46470001339912415
3067,12.0,0.6700000166893005
3068,4.0,0.7285000085830688
3069,13.0,0.84170001745224
3070,10.0,0.8116999864578247
3071,1.0,0.4099999964237213
3072,18.0,0.6248999834060669
3073,1.0,0.3804999887943268
3074,4.0,0.5234000086784363
3075,15.0,0.7017999887466431
3076,16.0,0.6276999711990356
3077,4.0,0.9049999713897705
3078,1.0,0.3571000099182129
3079,6.0,0.42739999294281006
3080,18.0,0.7211999893188477
3081,3.0,0.5534999966621399
3082,16.0,0.7620000243186951
3083,16.0,0.34290000796318054
3084,4.0,0.4659999907016754
3085,6.0,0.5214999914169312
3086,4.0,0.42739999294281006
3087,14.0,0.9603999853134155
3088,6.0,0.8300999999046326
3089,13.0,0.4108999967575073
3090,4.0,0.43869999051094055
3091,12.0,0.47940000891685486
3092,4.0,0.8126000165939331
3093,13.0,0.618399977684021
3094,19.0,0.45260000228881836
3095,18.0,0.5631999969482422
3096,4.0,0.5133000016212463
3097,14.0,0.30309998989105225
3098,2.0,0.6499000191688538
3099,19.0,0.7678999900817871
3100,16.0,0.3878999948501587
3101,0.0,0.3822000026702881
3102,18.0,0.8270999789237976
3103,17.0,0.4408000111579895
3104,11.0,0.512499988079071
3105,5.0,0.38960000872612
3106,4.0,0.4749999940395355
3107,17.0,0.9136000275611877
3108,14.0,0.3716999888420105
3109,3.0,0.776199996471405
3110,16.0,0.6898999810218811
3111,6.0,0.32749998569488525
3112,4.0,0.9049999713897705
3113,12.0,0.5892000198364258
3114,16.0,0.3028999865055084
3115,4.0,0.5357000231742859
3116,18.0,0.4496000111103058
3117,6.0,0.4041000008583069
3118,4.0,0.5995000004768372
3119,4.0,0.6833000183105469
3120,19.0,0.6833000183105469
3121,18.0,0.6722999811172485
3122,2.0,0.8029999732971191
3123,15.0,0.41909998655319214
3124,18.0,0.445499986410141
3125,6.0,0.7373999953269958
3126,2.0,0.590399980545044
3127,10.0,0.6344000101089478
3128,17.0,0.698199987411499
3129,16.0,0.4796999990940094
3130,12.0,0.9049999713897705
3131,0.0,0.6704999804496765
3132,11.0,0.3499999940395355
3133,10.0,0.5091999769210815
3134,17.0,0.6079999804496765
3135,3.0,0.2793999910354614
3136,4.0,0.6126000285148621
3137,4.0,0.6873999834060669
3138,17.0,0.7301999926567078
3139,6.0,0.5997999906539917
3140,4.0,0.8100000023841858
3141,18.0,0.5303000211715698
3142,4.0,0.47360000014305115
3143,13.0,0.3212999999523163
3144,4.0,0.38989999890327454
3145,4.0,0.4788999855518341
3146,13.0,0.8812000155448914
3147,4.0,0.7081000208854675
3148,4.0,0.7918999791145325
3149,13.0,0.4837000072002411
3150,19.0,0.47350001335144043
3151,5.0,0.784500002861023
3152,4.0,0.9049999713897705
3153,4.0,0.8399999737739563
3154,14.0,0.3846000134944916
3155,13.0,0.6273999810218811
3156,4.0,0.809499979019165
3157,6.0,0.6833000183105469
3158,16.0,0.6295999884605408
3159,5.0,0.5552999973297119
3160,4.0,0.5985999703407288
3161,9.0,0.5288000106811523
3162,17.0,0.7702999711036682
3163,18.0,0.9524999856948853
3164,4.0,0.5963000059127808
3165,7.0,0.3862000107765198
3166,8.0,0.6040999889373779
3167,9.0,0.8147000074386597
3168,13.0,0.48019999265670776
3169,18.0,0.39739999175071716
3170,4.0,0.6180999875068665
3171,14.0,0.39890000224113464
3172,15.0,0.3125999867916107
3173,1.0,0.382099986076355
3174,4.0,0.762499988079071
3175,15.0,0.4018000066280365
3176,13.0,0.5577999949455261
3177,4.0,0.6248999834060669
3178,4.0,0.32109999656677246
3179,3.0,0.6233999729156494
3180,5.0,0.3840999901294708
3181,6.0,0.39239999651908875
3182,4.0,0.920799970626831
3183,5.0,0.6524999737739563
3184,4.0,0.84170001745224
3185,13.0,0.920799970626831
3186,4.0,0.46869999170303345
3187,4.0,0.6833000183105469
3188,6.0,0.3154999911785126
3189,10.0,0.9136000275611877
3190,2.0,0.5393000245094299
3191,10.0,0.84170001745224
3192,6.0,0.6833000183105469
3193,18.0,0.3716000020503998
3194,13.0,0.2957000136375427
3195,18.0,0.8100000023841858
3196,6.0,0.6593000292778015
3197,7.0,0.949999988079071
3198,4.0,0.5299000144004822
3199,19.0,0.6833000183105469
3200,5.0,0.4153999984264374
3201,4.0,0.5914999842643738
3202,11.0,0.9366999864578247
3203,17.0,0.36169999837875366
3204,10.0,0.8374999761581421
3205,16.0,0.6351000070571899
3206,6.0,0.49559998512268066
3207,12.0,0.6001999974250793
3208,4.0,0.46209999918937683
3209,4.0,0.762499988079071
3210,4.0,0.84170001745224
3211,10.0,0.40529999136924744
3212,15.0,0.33489999175071716
3213,4.0,0.5396000146865845
3214,2.0,0.5837000012397766
3215,13.0,0.4262999892234802
3216,4.0,0.5009999871253967
3217,16.0,0.38679999113082886
3218,4.0,0.8349000215530396
3219,4.0,0.6528000235557556
3220,7.0,0.4487999975681305
3221,12.0,0.5286999940872192
3222,8.0,0.5002999901771545
3223,13.0,0.6617000102996826
3224,19.0,0.28049999475479126
3225,19.0,0.815500020980835
3226,7.0,0.7121999859809875
3227,8.0,0.423799991607666
3228,4.0,0.9136000275611877
3229,11.0,0.4781999886035919
3230,15.0,0.84170001745224
3231,11.0,0.42480000853538513
3232,9.0,0.5446000099182129
3233,4.0,0.7631000280380249
3234,14.0,0.4154999852180481
3235,4.0,0.4260999858379364
3236,6.0,0.6556000113487244
3237,4.0,0.4262000024318695
3238,17.0,0.6459000110626221
3239,2.0,0.5257999897003174
3240,19.0,0.510699987411499
3241,6.0,0.5379999876022339
3242,9.0,0.453900009393692
3243,10.0,0.6758000254631042
3244,4.0,0.762499988079071
3245,0.0,0.8126000165939331
3246,14.0,0.6419000029563904
3247,4.0,0.7458999752998352
3248,15.0,0.6395000219345093
3249,13.0,0.6833000183105469
3250,0.0,0.3041999936103821
3251,0.0,0.47940000891685486
3252,4.0,0.8100000023841858
3253,3.0,0.423799991607666
3254,19.0,0.512499988079071
3255,8.0,0.34540000557899475
3256,8.0,0.746399998664856
3257,4.0,0.46399998664855957
3258,2.0,0.4235999882221222
3259,7.0,0.7452999949455261
3260,15.0,0.32339999079704285
3261,16.0,0.3887999951839447
3262,4.0,0.7584999799728394
3263,4.0,0.36160001158714294
3264,4.0,0.8154000043869019
3265,4.0,0.6136000156402588
3266,6.0,0.762499988079071
3267,1.0,0.33000001311302185
3268,14.0,0.4318000078201294
3269,6.0,0.741599977016449
3270,10.0,0.6302000284194946
3271,4.0,0.5688999891281128
3272,4.0,0.47200000286102295
3273,4.0,0.762499988079071
3274,3.0,0.41600000858306885
3275,11.0,0.6671000123023987
3276,13.0,0.35679998993873596
3277,4.0,0.9136000275611877
3278,1.0,0.34200000762939453
3279,4.0,0.7317000031471252
3280,18.0,0.5982000231742859
3281,14.0,0.28999999165534973
3282,6.0,0.4214000105857849
3283,6.0,0.43779999017715454
3284,4.0,0.6266000270843506
3285,11.0,0.4025999903678894
3286,2.0,0.699400007724762
3287,0.0,0.05000000074505806
3288,4.0,0.8100000023841858
3289,12.0,0.5004000067710876
3290,4.0,0.7749000191688538
3291,6.0,0.5368000268936157
3292,14.0,0.5108000040054321
3293,4.0,0.7134000062942505
3294,14.0,0.5273000001907349
3295,11.0,0.7172999978065491
3296,4.0,0.49239999055862427
3297,12.0,0.30660000443458557
3298,0.0,0.05000000074505806
3299,6.0,0.920799970626831
3300,6.0,0.8159000277519226
3301,18.0,0.4262999892234802
3302,6.0,0.48010000586509705
3303,5.0,0.6704000234603882
3304,4.0,0.6133000254631042
3305,14.0,0.5717999935150146
3306,11.0,0.6841999888420105
3307,0.0,0.2694000005722046
3308,19.0,0.84170001745224
3309,7.0,0.49059998989105225
3310,10.0,0.8100000023841858
3311,4.0,0.67330002784729
3312,6.0,0.4442000091075897
3313,13.0,0.6833000183105469
3314,4.0,0.5809000134468079
3315,6.0,0.6068000197410583
3316,1.0,0.3499999940395355
3317,4.0,0.84170001745224
3318,7.0,0.2913999855518341
3319,18.0,0.43149998784065247
3320,12.0,0.2669000029563904
3321,14.0,0.3452000021934509
3322,14.0,0.5340999960899353
3323,0.0,0.05000000074505806
3324,2.0,0.864300012588501
3325,0.0,0.44279998540878296
3326,4.0,0.5166000127792358
3327,6.0,0.7994999885559082
3328,6.0,0.42719998955726624
3329,4.0,0.4449000060558319
3330,6.0,0.7128999829292297
3331,4.0,0.762499988079071
3332,9.0,0.6347000002861023
3333,18.0,0.8944000005722046
3334,4.0,0.6753000020980835
3335,4.0,0.3772999942302704
3336,4.0,0.7526000142097473
3337,4.0,0.451200008392334
3338,13.0,0.3910999894142151
3339,18.0,0.4569999873638153
3340,10.0,0.5331000089645386
3341,16.0,0.27160000801086426
3342,19.0,0.5802000164985657
3343,4.0,0.5756999850273132
3344,6.0,0.3806999921798706
3345,19.0,0.7759000062942505
3346,13.0,0.47699999809265137
3347,4.0,0.6833000183105469
3348,18.0,0.35100001096725464
3349,10.0,0.6466000080108643
3350,6.0,0.41679999232292175
3351,17.0,0.3898000121116638
3352,7.0,0.38839998841285706
3353,0.0,0.4300999939441681
3354,4.0,0.28450000286102295
3355,18.0,0.6786999702453613
3356,10.0,0.3086000084877014
3357,0.0,0.6833000183105469
3358,16.0,0.490200012922287
3359,4.0,0.8944000005722046
3360,4.0,0.4474000036716461
3361,18.0,0.5942999720573425
3362,11.0,0.6523000001907349
3363,12.0,0.8274999856948853
3364,4.0,0.5708000063896179
3365,18.0,0.43380001187324524
3366,4.0,0.5083000063896179
3367,13.0,0.9320999979972839
3368,17.0,0.42080000042915344
3369,10.0,0.3538999855518341
3370,13.0,0.3659000098705292
3371,4.0,0.9136000275611877
3372,14.0,0.43070000410079956
3373,14.0,0.5421000123023987
3374,4.0,0.6664000153541565
3375,5.0,0.6014999747276306
3376,4.0,0.5230000019073486
3377,4.0,0.45669999718666077
3378,4.0,0.5396999716758728
3379,16.0,0.7261000275611877
3380,11.0,0.6015999913215637
3381,4.0,0.5611000061035156
3382,4.0,0.8100000023841858
3383,13.0,0.8100000023841858
3384,4.0,0.864300012588501
3385,4.0,0.6736999750137329
3386,15.0,0.7390999794006348
3387,6.0,0.5256999731063843
3388,3.0,0.5340999960899353
3389,4.0,0.762499988079071
3390,1.0,0.7548999786376953
3391,2.0,0.8162999749183655
3392,4.0,0.4318999946117401
3393,11.0,0.4763999879360199
3394,8.0,0.8023999929428101
3395,16.0,0.4498000144958496
3396,4.0,0.44620001316070557
3397,11.0,0.28380000591278076
3398,16.0,0.4699000120162964
3399,4.0,0.430400013923645
3400,8.0,0.48080000281333923
3401,18.0,0.6833000183105469
3402,4.0,0.8091999888420105
3403,16.0,0.5077000260353088
3404,4.0,0.527999997138977
3405,18.0,0.864300012588501
3406,14.0,0.36160001158714294
3407,0.0,0.7039999961853027
3408,6.0,0.35659998655319214
3409,7.0,0.5249999761581421
3410,6.0,0.7384999990463257
3411,14.0,0.5324000120162964
3412,19.0,0.4262999892234802
3413,4.0,0.4787999987602234
3414,4.0,0.5956000089645386
3415,18.0,0.5583999752998352
3416,6.0,0.5307999849319458
3417,10.0,0.5489000082015991
3418,18.0,0.5913000106811523
3419,6.0,0.7483999729156494
3420,3.0,0.762499988079071
3421,0.0,0.49000000953674316
3422,16.0,0.3637999892234802
3423,14.0,0.3133000135421753
3424,19.0,0.21799999475479126
3425,4.0,0.423799991607666
3426,13.0,0.4683000147342682
3427,4.0,0.762499988079071
3428,4.0,0.638700008392334
3429,4.0,0.6366999745368958
3430,1.0,0.6327000260353088
3431,6.0,0.4964999854564667
3432,0.0,0.4025999903678894
3433,7.0,0.8334000110626221
3434,17.0,0.5515999794006348
3435,3.0,0.7276999950408936
3436,16.0,0.6833000183105469
3437,6.0,0.5598999857902527
3438,3.0,0.47690001130104065
3439,1.0,0.7985000014305115
3440,12.0,0.4893999993801117
3441,11.0,0.5284000039100647
3442,0.0,0.6068999767303467
3443,11.0,0.5967000126838684
3444,18.0,0.8025000095367432
3445,4.0,0.8812000155448914
3446,7.0,0.4706000089645386
3447,4.0,0.5275999903678894
3448,19.0,0.6449999809265137
3449,2.0,0.7973999977111816
3450,16.0,0.49619999527931213
3451,4.0,0.5033000111579895
3452,7.0,0.5206000208854675
3453,4.0,0.5102999806404114
3454,5.0,0.4124000072479248
3455,10.0,0.6100000143051147
3456,4.0,0.5138000249862671
3457,12.0,0.873199999332428
3458,4.0,0.5230000019073486
3459,4.0,0.864300012588501
3460,1.0,0.5827999711036682
3461,4.0,0.8100000023841858
3462,4.0,0.42809998989105225
3463,4.0,0.7009999752044678
3464,4.0,0.84170001745224
3465,6.0,0.2752000093460083
3466,10.0,0.49050000309944153
3467,4.0,0.5662999749183655
3468,4.0,0.45100000500679016
3469,11.0,0.6333000063896179
3470,4.0,0.3158999979496002
3471,17.0,0.4334999918937683
3472,16.0,0.3474000096321106
3473,4.0,0.8944000005722046
3474,6.0,0.4715000092983246
3475,19.0,0.6833000183105469
3476,7.0,0.27880001068115234
3477,13.0,0.4602999985218048
3478,14.0,0.47620001435279846
3479,18.0,0.46650001406669617
3480,7.0,0.6833000183105469
3481,18.0,0.7825000286102295
3482,3.0,0.5662999749183655
3483,11.0,0.5217000246047974
3484,6.0,0.5249999761581421
3485,4.0,0.6948999762535095
3486,10.0,0.5236999988555908
3487,13.0,0.7511000037193298
3488,4.0,0.35499998927116394
3489,2.0,0.7139999866485596
3490,12.0,0.5383999943733215
3491,4.0,0.8812000155448914
3492,4.0,0.3102000057697296
3493,19.0,0.4422000050544739
